x,y
-4.078198498022748,-4.517312112790787
-4.5799055095481584,-4.393149406784329
-2.9434564351704586,-6.130888435325915
-4.526367923188546,-5.9263811299815385
-4.444487353657752,-5.9186865114860945
-5.417366813605084,-5.295089914237907
-4.024183280655291,-4.081545556057586
-6.245717376446384,-4.945065889000151
-5.7095798547491725,-6.2585049106753345
-5.217017050424371,-5.3084827884558194
-2.5732835136544776,-4.5670401746393035
-6.377617500754237,-5.564774004170943
-3.9786167045706016,-2.911557227130075
-6.585983312237959,-6.879924385139045
-3.129034824628218,-4.610385822629096
-5.868292731876366,-4.465370913877565
-7.635747739016878,-4.996624493402839
-4.672178827156915,-4.07572986046217
-6.013895952292538,-4.914312838596641
-5.925424626059588,-4.744616244325683
-5.895346322363024,-5.4081008391602206
-5.995815394790229,-4.348863758176343
-4.141548883343335,-5.234620569957414
-4.961762005039971,-6.448591414633544
-5.299676648006787,-5.050204617041745
-2.379206908970025,-6.111967025774163
-3.5358227612475623,-4.003141226534192
-4.719363595509863,-3.2413795158048666
-4.627894527393137,-4.610840804332072
-5.053120653017546,-3.7764311175813727
-3.9035307661891165,-5.625677287496212
-6.319247194598767,-5.202980637395657
-5.800038564397647,-5.063524574615355
-3.7625618653158606,-5.45730165508679
-5.042823381311575,-4.941977265191605
-4.151569117794716,-7.246889333984605
-5.606700294765297,-4.788716307720527
-3.7999210435731388,-5.491902447506205
-6.876552706041874,-4.380288554033863
-5.635362388825629,-6.189666659090362
-5.624345389713224,-5.18452535765585
-5.604744664538213,-7.20556605709907
-4.102933803112868,-3.7251249587212776
-4.348478008660495,-6.137685670424816
-5.201491533947518,-5.006521315229458
-4.401205610438089,-4.331659511281919
-5.734173798778496,-4.918004443586439
-4.542719595384759,-3.5441776778532335
-4.295493460175277,-4.210943312624481
-4.916173372070639,-3.589540854796496
-4.590237204040503,-5.861087910173571
-3.5966300298748095,-4.302096727460972
-5.4430440211284825,-5.479492967399243
-4.703424454859238,-4.536815204732415
-4.802707734368793,-4.688691326557115
-3.3000426254236195,-3.9284568477651143
-4.809364408734976,-4.0586894192325165
-6.032523903527539,-4.602072950053191
-3.1906936502668897,-5.218045895392374
-5.847633928619085,-5.6520888885930605
-6.089633037342388,-5.784761908127703
-5.370508098590029,-6.405567019178642
-4.984381666050397,-4.097722826213353
-5.9077561801469205,-3.480716076358231
-4.4892079114724055,-3.9694194143759427
-5.657834553852137,-4.145474772933384
-6.091933900395313,-4.109752499163491
-4.828160660206469,-4.446748780015216
-6.175594605624852,-5.895069842276604
-4.402771781746615,-5.948348004224201
-4.536793707900877,-6.367137806460246
-4.1518257873333315,-6.232523314768509
-4.447700062320477,-4.374369066353999
-5.696771818429575,-4.417973432915273
-4.739557736666444,-5.538841856192739
-6.008554684076208,-6.962625691672579
-4.6503499527003065,-6.564802771362055
-4.904655800558692,-5.263448216082249
-4.320857224561805,-5.302045499489864
-5.3294477863470915,-4.268129295711704
-4.664941970915883,-4.683844042817221
-4.530732410191474,-6.535572123207106
-4.243211320013018,-4.387531205986398
-6.0166831285764975,-5.2440804736742015
-5.039307287627631,-5.134496784401732
-4.666140033431465,-3.5686332181688165
-3.9182332723271713,-6.312219193431407
-4.3779300096939515,-3.67106668046459
-4.613191479310798,-3.909019574814033
-2.987729554299235,-3.976290453893019
-4.750691404358271,-3.9549115259152465
-4.855112166903109,-4.976096956715044
-5.351414235713732,-3.436586641167892
-5.818428665942001,-3.467632275321884
-4.500135876259629,-6.399306174801941
-4.6323507070085785,-7.100026507651624
-4.374491983168964,-4.114768517011009
-5.592355955652054,-4.876452304044418
-3.0458425662497137,-5.505746704261937
-6.0589075870566,-3.5183365975374015
-3.037412809469205,-4.996304328152153
-3.9885369645916438,-3.6585240844691187
-5.742484232538384,-5.4853058353678685
-3.7691254868452653,-3.3149857212914906
-4.437119139825645,-5.879814353502054
-3.0129388883005586,-5.530970897811964
-5.3351377811714515,-4.657662165510379
-3.445839579285226,-4.146024023447776
-4.585134499638089,-4.536711469881894
-4.956485331356534,-4.441860485481493
-7.529560077694303,-5.296607459069798
-4.7586780650832186,-6.151014083619507
-4.61367668218844,-5.204471220986122
-3.24452430168451,-3.4269802747851434
-5.465805569118163,-5.1508377115666955
-5.0739475656083926,-5.451659476159623
-4.804975015971873,-5.75828206888759
-6.130615334937526,-4.377288776099731
-4.370470415778189,-5.804315759659993
-4.104644569237401,-5.631577729165332
-4.746834761962019,-4.179655987387544
-5.033612564703713,-4.545259087858866
-5.516429643887571,-5.196466583428097
-5.2058594308803405,-5.746578346540239
-5.176774163115782,-6.5486182988637465
-5.491153747142104,-5.284875493369671
-5.25617975249538,-5.241497445870779
-5.061764199860129,-4.520558481913936
-4.125482925867478,-5.649765226848267
-6.203200855389144,-6.0420444122431025
-5.487202921194927,-5.351921317816509
-5.769996066197457,-6.296116664249895
-5.456120827474188,-4.818573379886029
-4.404970534164435,-5.557423053108321
-5.412997822143434,-5.92669830884731
-5.031439170374776,-5.848428634190815
-4.4268721867588,-6.785866491934112
-5.359629672452463,-4.698892660808258
-4.816165483677496,-2.3069663360195034
-4.650199975432092,-6.0040545968420105
-5.095464247089073,-6.776246333466451
-5.080599749296761,-5.833056057000759
-4.084609724439838,-5.549540274595535
-5.116765915795247,-5.635557841404403
-3.2611486481466687,-5.321242766117912
-3.167442956520798,-4.185848237881734
-4.517933272664614,-4.63126685268248
-4.606202701783748,-6.92767257934561
-5.278883394150757,-4.154842028815678
-5.048897183474105,-6.405189846803575
-5.05240445057747,-3.295894483744509
-3.7531082844652808,-5.0620040093660315
-4.048550722941913,-5.366507020368052
-6.703871586826719,-5.924465988129555
-3.4371112314918024,-5.273993081829304
-5.243383979375018,-5.29983819627488
-3.0958634104269933,-3.3740410846379367
-2.781219766551866,-5.159045210400051
-4.704375511252905,-6.516642549420791
-3.5230655738817256,-6.167779551267935
-4.783224436237371,-6.097302527632844
-5.5888668267386965,-5.8372624310497
-5.607875260675818,-5.539122703148979
-5.548268794925077,-4.166666088219693
-6.10486279306252,-4.779458572986133
-3.7820408476944416,-5.513196364513396
-5.717918890747602,-5.230524625180251
-3.8202747916392896,-4.805892369046642
-5.531214294607598,-4.51612334881196
-6.1022921498364235,-4.318640489557052
-4.591392692298232,-5.307808471138884
-5.838585798447231,-5.886680922283457
-4.4651826636540894,-3.771019497510938
-5.637307747028795,-4.541613296448515
-7.087027018602068,-5.584617730657199
-5.031058932870902,-5.909683416981833
-5.936506374789596,-5.667779556468886
-4.707807271673627,-5.187329018406374
-7.2382312333249725,-7.120700152635067
-5.606865177857175,-4.542313413946448
-7.747504842725235,-5.499730176151631
-5.526247856517421,-3.611662221791552
-5.385021811712864,-4.617011015259072
-4.858742859912537,-7.1305664798072
-4.231792783368263,-4.784603494543712
-4.49173136032541,-1.0737622935636733
-7.0841129394985884,-3.2753033502388913
-5.287447519400356,-4.712671095596991
-5.045512245301242,-5.424236333398044
-5.569832928238759,-4.670491264426991
-6.517173696671679,-4.2494208324782345
-5.416194404885254,-6.130069339040357
-5.450012857995814,-3.742850783137427
-5.5353350870162235,-4.64154638179038
-5.7309562757154735,-4.242078150076381
-4.314492261209796,-3.1513911667035885
-5.175563945499215,-4.331345195242093
-4.9019324604610555,-3.7041282181369857
-5.71883238760873,-4.254994687122719
-5.194697296116682,-5.064188177108497
-4.908247515551627,-4.747759603573322
-5.116229043121958,-4.7852868168294735
-3.4218819424378157,-4.014550314384781
-4.130845407503103,-5.455539526023871
-5.889240828228324,-4.044699441762247
-4.123953207470206,-3.527329324249018
-5.603980625969229,-5.229548655360347
-6.639484162525434,-5.3924711060608725
-4.003429489420553,-5.466495379228198
-4.359520204799177,-5.190503105997811
-4.675942971778439,-6.147691389815668
-4.914790550366099,-7.991135970900723
-5.186896158161985,-6.63047324371514
-3.794005483453184,-4.222592647235489
-4.533329018033919,-3.47899377284062
-5.948916520824837,-3.252636802084442
-4.067808435739615,-5.2365552872189465
-3.8643798528170556,-6.106293512411634
-5.824514161527674,-5.6085897232397
-5.528977708064016,-6.056557642760253
-3.7769169329046752,-5.258854400369832
-4.64749503164312,-5.57035136641368
-6.820603300548517,-4.729942641608578
-6.912254975419777,-5.068634046085468
-6.368315038832811,-3.0127240007691922
-4.088637277825279,-4.89424620872852
-3.7362933223453316,-5.846315977465736
-4.456520621329907,-4.800189566281286
-4.73597991866633,-3.727646499893232
-4.267507897220198,-4.711276337174977
-6.654887436228297,-5.960046295279463
-5.1227089335957245,-4.906627625723349
-6.130203724673924,-2.588323324421579
-3.483605944746427,-4.397881679607517
-4.9279631387162555,-5.212208969901152
-5.9519184600222355,-4.922519481481137
-4.742247459857249,-6.241760575481624
-4.6658235827551024,-5.155259048824749
-6.9078075578773905,-5.860385010779502
-5.413605533421644,-3.1123123426598096
-4.4434468754662415,-6.335481569099891
-4.513963710582363,-6.547303988938365
-3.917308946112927,-5.471124651817878
-5.093636188739171,-3.67420335245781
-6.2871635685842495,-6.3971181851129915
-5.583599326346005,-3.9616211489806834
-6.519346075476842,-7.832155598110569
-5.4511588584089985,-4.44825920008908
-3.7997382502611705,-5.463161362085399
-5.411426607116002,-3.846099265744253
-6.869741699695421,-5.388520775183009
-4.809576110074942,-4.5507812787149655
-5.509806693190883,-4.965558988294159
-7.4883273534129895,-5.658248412333848
-4.546491287445533,-5.9822940342546795
-4.941015778410403,-4.553127499197302
-5.342549200857765,-4.829536229003429
-5.962732565284612,-5.206611279696046
-4.389783830410778,-4.843027039031566
-5.5865312695639355,-4.775783595709207
-4.285390209363382,-7.049941278577478
-3.840925935044102,-5.336254738681072
-4.574510066759769,-3.8027530763547723
-6.371673697230466,-5.709441002427546
-5.288548695875705,-5.783753521124428
-3.2650634241631913,-5.856772093826793
-5.555546779486867,-4.795610968397023
-6.202149526076089,-5.395680711756264
-4.682546738749825,-5.332860404382512
-5.093386858899948,-5.529332112448371
-6.514470309180767,-4.678406788660761
-3.2450669283527587,-4.981598369216562
-4.77473588275245,-4.3072772448831405
-6.269330496546699,-3.297485341870394
-4.797671203577198,-3.368143100910891
-5.733032995523989,-3.181938077442175
-4.224844505965217,-4.446959914147642
-4.765975545646852,-5.24852861807445
-3.7994683415261274,-4.859640130151953
-6.9670697035871525,-6.117186461707003
-5.185845752192748,-4.690001016834445
-5.056588488899896,-3.781029210206337
-6.951101864038625,-4.85641206349484
-6.8179792253871545,-4.240287704515832
-5.094458714442003,-4.580390027975882
-5.863882960589766,-3.720535068342249
-3.9582753359411487,-4.416455696988113
-5.129517246863441,-4.420142714704868
-5.706892567987349,-4.1444443409792875
-3.350519105676079,-3.929389440020814
-5.72960246980741,-4.638582682726897
-6.293141543758647,-4.427609688824324
-4.549396587137461,-6.869816339532164
-6.161783843912364,-5.283138896743767
-5.3008597471408265,-6.209476935418805
-4.611021270647816,-4.748526391059488
-5.194269131978519,-5.755791500158363
-3.9512928735834363,-3.3445928869117045
-5.483561483846537,-5.612166917154821
-4.508792334588004,-5.358029379746986
-5.139397200663234,-4.260346848275328
-6.909356087507293,-3.6816976751473307
-4.927319475670659,-5.41149314456218
-5.089234154221449,-5.037570644979481
-6.731201303444926,-3.505061772546764
-4.958674367729381,-4.5569978695526245
-4.048450229425957,-6.0211624575603
-4.5265281009647715,-5.267641090898794
-4.153229224783506,-7.127227420351495
-5.099094300241269,-5.602820655783962
-4.567737049365845,-4.529955812631798
-5.707625894822026,-5.712173864176044
-5.11066536855733,-5.896642227315208
-4.158016304547873,-5.3692072004474465
-7.906988219321642,-5.374822056621806
-6.038543820843972,-6.6312758154609455
-6.237426638222573,-4.89059152816703
-3.671359171751769,-4.68681552613502
-5.60650338821574,-4.544095804829297
-5.459090310218992,-5.694600369163145
-6.154362668232984,-6.751828806751719
-5.389923706559445,-4.841946510079868
-5.09662367001489,-5.415966927947359
-5.945746060696781,-4.391753808315031
-6.3171319199465845,-4.223972086156524
-6.002217018926725,-5.752435237353035
-6.466785190615677,-5.501402146885637
-4.024687541522021,-4.484371911556043
-4.021577887971965,-4.477857454066064
-6.10366982853037,-5.330789224327558
-5.780199129117463,-3.6694250959609596
-6.196788646426311,-4.106302310610889
-4.107046129891231,-3.170379798283913
-5.409686592629497,-4.287677840419838
-2.7183481634611573,-5.6176416769336965
-6.5350402475323595,-6.880010033907764
-4.287287971138669,-6.883150208058584
-5.372319052937923,-4.562686812961039
-4.814824463170086,-4.574555135815828
-4.777710144199146,-3.721134186686607
-5.952316380738797,-5.6769951384585315
-5.772659445270824,-4.16980818813739
-4.099601411604937,-4.5487746806814915
-3.8165063331100724,-6.178040867376381
-3.3327758884488627,-3.476761378287742
-4.2643780027542535,-3.21820109122894
-6.656623207677773,-5.524448136262652
-5.735303460681952,-4.278520676242657
-6.050140739602146,-4.242504850662515
-3.6294638560032864,-4.304797099916001
-4.716248976338499,-5.987873340900749
-5.8468509661253645,-3.750381094703333
-4.220650996094667,-5.039019519377544
-5.417909545765891,-7.025807873111377
-6.070852418684439,-3.0885809128602766
-6.2804555710024665,-4.810520178778919
-3.9925560268048015,-6.254922668002292
-4.815289525218916,-4.062084462489345
-4.98750067809275,-2.1315969443332317
-6.668599258878196,-3.941271470116121
-5.1728017373964645,-4.228079845163325
-4.558692848300754,-5.733156197109997
-4.77100360754066,-6.857901451398288
-4.396752499428606,-4.701841534009475
-4.361339831356897,-3.9418816749128496
-4.632380159790289,-4.851910580201724
-5.881068336661293,-5.712220763649051
-3.8132653798226688,-3.5636645942940213
-5.238110436312054,-4.953997252746726
-5.904614374993766,-3.827243154732555
-4.334583176308222,-3.058782563536251
-5.878323077179739,-5.378007899018217
-4.768554077474428,-4.3535104622742296
-5.215667637547632,-5.872961090453701
-4.118592471076429,-4.278864637454419
-5.916274100563725,-3.6445571988945042
-3.8298012908033963,-4.865703502752207
-4.920402137623964,-4.445942228884093
-5.861703070256258,-4.969968520835918
-7.15238354460918,-4.1235443544970645
-6.561493222441859,-3.4965801715710008
-5.330120093966451,-5.2116669819311765
-5.627733906084505,-5.288038873922076
-3.5814686548519634,-7.48780865653508
-3.7230346139118122,-4.661976518898292
-6.207021647857216,-6.075312393049238
-3.323606972791797,-5.945506879942731
-6.15335051059596,-3.862685457635271
-4.661447123714086,-5.937925576536399
-4.783375024595381,-6.0257526836402775
-3.899178601577395,-3.9386290351268665
-4.467993801178057,-4.638338938752984
-3.238811875132626,-5.0003136726117745
-6.181874125420801,-4.550526087167693
-2.9139529504628863,-6.014759493185852
-5.361462766693986,-4.583553961898548
-5.053904849005739,-5.982303580377314
-3.878142143769529,-2.6799592779827406
-4.803868540976093,-5.904068289736
-6.5489605250534755,-4.742024018778819
-3.896122656683742,-4.524832253504618
-5.002403840918854,-5.589271651789306
-6.09216363271809,-4.1652486736751175
-4.086228378614415,-6.545729786690734
-3.410161021819316,-4.425928779105998
-3.6004053548542068,-6.342127748485115
-6.365824155415439,-5.148969309767297
-4.497215573104806,-3.203639177073036
-4.293921086184868,-5.242681276812033
-6.026369207665892,-3.76999942728085
-5.964705425750715,-3.3715314452276783
-5.284384649606509,-3.4094179273821497
-4.321068709940722,-5.136995489442458
-5.519396371826127,-5.34090787734608
-4.571683307624762,-4.922843503782283
-5.593811408068705,-5.165631410317633
-4.92142297028085,-7.128734094414812
-4.541831885211302,-5.979721224716807
-6.153332403205745,-6.68734434711071
-6.7938924978678905,-6.3554475031122895
-5.70902095763049,-3.046740862473432
-5.525879675895204,-4.822249893731969
-4.599518613493672,-4.8689348137841515
-5.077443460725994,-6.195293763599245
-3.549072451720788,-3.1928033563621145
-6.6826586941226855,-6.024028590886379
-5.279810342377006,-5.964537794910191
-4.494034446544135,-5.728272202406613
-2.8349439321933976,-3.8094514056564037
-4.787425969367785,-3.973013736680268
-3.894099575642691,-5.563947488058243
-5.816217244541964,-4.921856937030353
-4.138363875502056,-4.860939601346582
-6.576996482190998,-5.8028244439508425
-5.073972863594378,-5.07566560432583
-3.0274578232101916,-6.385987942398998
-4.4944107581641255,-3.5108868916717104
-2.728550254577204,-5.404397423183961
-4.5085705472798,-4.430239642801353
-4.804518268446709,-5.098845201239306
-4.5640246104999544,-7.532246085219685
-4.317930509937368,-4.873822096338033
-5.222474896778265,-2.953137804280442
-5.674934018790553,-5.403075989065031
-3.008446697795266,-5.832061304849857
-5.550115282936539,-5.14702542343085
-4.159265517870451,-4.792197492646687
-6.292625347152263,-5.53216856312719
-5.607354433212212,-5.0772210452230455
-4.574156341370171,-4.581794244112028
-6.776011754048402,-3.936059012439144
-4.747431154003377,-3.6154679524060938
-4.555801672709328,-3.8986770422642376
-4.533454688549873,-3.653774243797252
-4.4777493639822215,-5.097915246442904
-2.7275652795531182,-4.110962877720108
-4.426255578995587,-6.276304416538336
-6.288307617463538,-4.707284517858147
-4.8544788022317595,-5.614122565008316
-4.85901730038794,-3.411373071956404
-4.304597525449701,-6.141008509752738
-5.111508827142944,-5.804966480852561
-5.387699916408561,-5.413615665629643
-5.477645582604005,-6.255135371973395
-5.12765468151819,-5.56060763684731
-7.929448690002268,-2.947027975498337
-3.911230345783328,-5.376300724924996
-4.981180950259402,-6.171654347317562
-3.3042771221891347,-3.1027113052268884
-4.843306271753475,-3.9764693558146553
-4.824713221066077,-6.336725438875931
-5.411823368963657,-4.868072033228043
-5.454547718743444,-5.218653277435036
-5.091399557509114,-5.080878497865461
-4.947741509502517,-6.060605066396601
-5.717016149127936,-6.284584265699969
-4.0221844503138,-7.105646941840325
-3.8464096566830746,-3.613650602737157
-5.3021805869826215,-7.603137087827299
-5.36131056196729,-5.06418416128882
-6.010598219928913,-5.515218393808243
-3.4698048011366485,-4.3350728376982595
-5.9245641143781,-6.597599169595432
-5.327017317609771,-5.213456779350438
-4.503800812636683,-5.535316712567659
-4.488500424638138,-3.064845959939771
-4.184498977555737,-5.048088507330773
-5.1831504710532945,-5.3566731341798715
-3.8193590875478556,-5.627313445951303
-4.954777291000018,-4.9488020981189145
-5.501784192811532,-6.372465547884101
-4.677025496382332,-5.061003971855383
-4.499759530563431,-5.533600306439167
-3.779178701186952,-5.876773781211845
-3.2879597159821072,-6.747636509828261
-4.565229935443109,-4.524569317473377
-5.795557067940882,-4.575606062138988
-3.720481330239841,-7.216818839354064
-4.4972551925091855,-7.4932708203300775
-5.965664803523208,-3.370833635099055
-5.581782033392054,-6.173879964408973
-5.197937728984682,-2.932093661836448
-6.831682247206026,-6.051309911639344
-3.5025683168203736,-3.1422976564622678
-5.103431224290284,-6.239052702526642
-2.904156498190841,-3.4055576082508034
-4.321053012237767,-5.81240234893742
-5.049029340838037,-5.160360081044831
-4.669148695384422,-3.5489985618686637
-4.120582958862597,-6.077376076984758
-3.6235035499804624,-4.686867859986845
-4.312934204141084,-3.533459140721397
-6.111580249513551,-5.035825578706463
-5.531454551359215,-6.567859425365456
-4.65329002239508,-2.4884434484155764
-6.840077744505753,-5.032280611049471
-4.359457064925227,-4.876921798343819
-5.113128052515741,-6.299216363445824
-4.7672132570598365,-5.756763977015926
-7.189921704978554,-3.805407779486269
-4.041614180157958,-4.94833902314892
-4.770925311794297,-3.9256819872844386
-4.775660343221918,-4.095982445238685
-5.2974822008738505,-3.6880162614260534
-4.679214274067316,-4.805948056394126
-6.270061088712032,-4.713044145698292
-5.831954917494452,-5.6382827265284945
-5.815375628316121,-6.066234931899225
-2.8752285969830385,-3.668660938011597
-3.079632497855739,-6.222895019555564
-4.928746250089108,-6.293507625204096
-5.695694877197064,-5.918126983416575
-3.7604159935584383,-5.39622967810176
-3.9316206663059834,-4.395879110411482
-2.696361247895211,-6.4794442231397245
-3.740766760213201,-3.8535591295992724
-5.973378838027035,-3.9928666635268404
-4.6638550369737715,-5.2274762599534075
-5.823935486971999,-5.719109451449186
-2.950187904214074,-4.999317181042517
-4.217869998468541,-5.790899381667553
-5.779852946221639,-3.918015190750058
-6.349576211551533,-5.415213767905271
-4.965972588927768,-4.888627398159947
-5.179093285016156,-4.604180218904077
-4.307144244182188,-4.26536245454067
-5.985803808667827,-5.284155097928797
-3.8052371381230623,-4.105352812426128
-6.372859451481064,-4.648520099647798
-6.978225249374811,-4.95306509793963
-3.102232983254023,-5.947892717268986
-5.834323045491582,-4.23597021842714
-6.542801515209646,-5.632755029885039
-4.403558862418247,-5.634285847689403
-5.2359699872109715,-4.255814289684966
-4.578453916463439,-4.733181603704598
-5.339122279270039,-4.629938884731045
-5.1237326800997565,-4.542194390074215
-5.496932025117978,-5.182568974379541
-5.989957792552014,-5.035007610006236
-5.811000863628845,-6.114046450161993
-4.741338852144612,-4.78726022414234
-4.217126265051427,-5.431125569575099
-4.591947153163244,-4.449202427726337
-4.555226192168405,-5.825653682802142
-4.850636517728811,-4.635859703945338
-4.992821533092058,-7.086477658371084
-4.83951037602652,-2.787468960602758
-5.3600392687569824,-5.728077097855321
-4.626651440288602,-4.687621789533428
-3.8072648345835853,-6.257868155908888
-4.268619747425007,-4.409577938748536
-5.142146536940546,-4.66131268207831
-3.9705425184016425,-4.12768461997155
-6.143019312073728,-4.179841813244516
-5.064688605032519,-4.927125901984485
-4.926803008998306,-5.15024298879826
-3.808292502892935,-5.083717959849212
-6.119546128383169,-5.393529855969729
-4.821305283189524,-3.7707852157029498
-4.396905315051167,-5.850535278747044
-2.5148100833211084,-4.73522468902202
-3.7246092620009854,-5.151714433577229
-4.46664075529455,-4.160531495481595
-3.781805288245744,-3.9426316946217748
-4.127802999927022,-5.315086731194109
-5.571746041956061,-4.667392489675803
-4.066871927658931,-5.222720700776607
-3.9348280342856135,-3.5473832545138206
-5.91632091907342,-5.83692070379628
-5.140375058905336,-4.692387331810804
-5.524567013767051,-3.6477973211328556
-4.575933138481549,-4.960552951759261
-6.435909523868528,-6.315815816427508
-4.718990749718194,-7.132595626154837
-3.987362590355928,-5.15815384437232
-1.7569070304052667,-2.6920837493838894
-5.181449069247517,-5.106337002531315
-4.00441848599797,-3.2968273900819622
-6.638029057436016,-6.786375465354687
-5.622034805554382,-4.417262416826135
-4.503126409492403,-3.93022854501615
-6.199697528365308,-7.316143862968877
-4.141985804697855,-5.828196272965235
-7.0184878643886375,-4.854936254040618
-4.206824311781323,-5.122057132121277
-5.457848386182489,-5.159362232145907
-5.370582762400783,-6.348047111940167
-5.714680676990432,-4.478720094986185
-4.6783214586235,-4.83194019403318
-5.99514848185338,-5.181503162135667
-7.177065046442855,-4.82152333611461
-3.5711422921864324,-6.474132132042106
-5.585927673317755,-4.67089322128987
-3.7471573655725163,-5.448224616300149
-5.692250329265896,-6.968923142416083
-4.896561870691894,-2.957923959856256
-4.722641538035324,-5.022278979183714
-4.6779176892330145,-5.011092003948602
-5.81301437226013,-4.1767200843222945
-4.774238476888246,-4.982386748066343
-5.97536602727825,-3.6964920680652407
-4.33529725466689,-5.552920837367302
-3.998175146318063,-5.497570838385207
-5.782003492511037,-5.759703117480287
-6.771068553088091,-4.528457619581794
-6.83114487833835,-6.228443831265762
-7.075588009078533,-5.086069692790893
-5.150320460271872,-5.326696213186364
-6.042577694670577,-6.17223375343664
-4.535630136453426,-5.550551931708488
-4.6836416784638555,-5.885248686124222
-4.818937257228917,-3.6967219626839363
-4.413834199607217,-5.41241381821648
-4.742801029644073,-5.240665174530213
-4.992119815305272,-5.325611052148504
-5.164335205885391,-4.7879066469258245
-5.99335869958195,-6.015878826989979
-6.388542553831211,-6.60027110450371
-6.217282692220479,-4.840537493195871
-5.892787515491884,-4.486385535768903
-4.965286251247438,-6.968504213438054
-4.34502441577831,-4.18920135440829
-5.993862674834853,-4.579808457105008
-5.856498237409199,-4.902329623251664
-6.264498406954965,-6.793106452534577
-5.382817189612969,-5.123728946274836
-5.397679693614604,-6.18403055822256
-5.399899062131137,-4.730705247419266
-5.044893030122537,-4.817498969400787
-5.670115200454233,-3.82828208528384
-6.176173336554781,-4.512439702913281
-3.8181089070400382,-4.519091907251105
-5.20252422706483,-5.5282970466629795
-3.963912348953744,-6.4229749252616735
-5.970124260379643,-5.3975577654917215
-3.762346242488002,-4.620232363959104
-5.968045758510245,-5.310307705384903
-5.614323144096295,-5.709788992233535
-4.021110441443221,-6.371743129263505
-3.3912191442656265,-4.171770309815377
-3.909138329396302,-5.462939512025258
-5.149940719079109,-6.433151814524712
-5.524662407066803,-4.506345152356849
-3.703936938218604,-6.107156816802451
-5.365505936985266,-5.151299220232523
-6.395789202192486,-4.4086507582416
-5.723990331742609,-5.195390351177024
-5.451949371911878,-5.789338505719674
-5.0070449854805545,-5.2156095785680225
-5.371857882278666,-5.728461621680343
-4.680475329217044,-3.346382731507715
-4.860112767160873,-4.003881785088871
-6.390221925153463,-4.842238560706231
-6.097368318971067,-6.476924927531901
-5.7393714074590365,-3.8081006655864273
-4.049984171330355,-4.756995277945601
-6.532700559889931,-5.196280651387937
-4.698299991098264,-4.824463770421402
-6.843793583480746,-5.890317848019872
-5.064077764148717,-4.46370909048281
-7.196127821099946,-5.162123975479858
-4.856951230121048,-4.150388011483787
-4.307142415762563,-4.417428681191195
-5.799940506701934,-6.908002137123308
-5.393052757061401,-3.99836817479144
-3.6065454724755686,-4.289450897702214
-4.570659177198266,-4.620360351614035
-5.556118746760781,-5.13006029355362
-3.3309304741736687,-5.942558005791876
-3.3852212092901484,-5.322028154492059
-3.6745678909049215,-6.406815009497539
-4.414095798835351,-5.736770135947622
-6.415267191924188,-4.781465957589054
-3.9905282114040315,-5.844941438593496
-6.499015960458401,-5.091844764334955
-5.087435328777181,-4.451680372445502
-4.050405428635512,-5.059415181272494
-3.1444966852057368,-4.775765255464708
-5.3464265060069,-6.611567359102828
-5.262659520316168,-5.336386945411136
-4.03969520371853,-4.537516375933146
-6.179369121632617,-4.827745613588963
-4.328468828270947,-3.4719686406121673
-4.11249603258594,-4.239153345688522
-4.9399140053848365,-4.611687994576551
-3.7504950992938415,-6.332777397479649
-5.349439327216956,-5.772568748756241
-4.620846881273875,-3.7697778243492124
-5.596974286721074,-7.390304367469438
-5.41222074502447,-4.0865262679825936
-4.462370097050121,-4.571813752189424
-5.279993301874479,-6.279030736219786
-4.484705678375533,-5.834281810034625
-2.815903266619544,-4.429492791645484
-5.580648302553951,-5.611385247388628
-5.092944206613589,-5.239501922021749
-3.883166224470046,-4.813583830255953
-5.731631738908528,-3.1095593148442173
-4.950691668479777,-4.231160324031103
-5.608226507444759,-4.6368843722554764
-4.688890008856805,-6.889649292096153
-2.98472488953936,-3.709355539077453
-5.397195316145988,-6.1022697404558555
-4.652438386196448,-4.913302300585603
-4.644331051436771,-4.80842260380591
-4.493759010694074,-3.5526943006081932
-4.431896794871354,-6.049655498909941
-3.6374371472875477,-3.3593854365117126
-1.847943265487915,-6.123494033239598
-4.757117986849725,-7.082098703188987
-4.4468508436207905,-5.548200298166773
-3.0765542051750465,-5.774614970018582
-6.689183037967261,-5.471263740702519
-6.9754877712171375,-4.24890054549269
-7.065083046256321,-4.971542418816841
-7.077811819856197,-5.320297804536642
-3.356621844195466,-4.639352108564205
-5.863493604964934,-5.0312034889390835
-4.981983127955553,-4.527369654156594
-6.366858363280826,-4.40743272615267
-7.704391631602775,-5.62988455236381
-5.4882738424515445,-4.366673173928762
-4.977369147323131,-6.405563053856286
-5.984993125817015,-4.801319990452593
-5.079067341864556,-5.579124109635746
-5.480833789511979,-4.303832002840711
-5.5176925728692146,-5.088091244029073
-2.830063411919457,-6.423682636883923
-6.851842731574658,-4.2164103352013935
-5.678643061294103,-5.31823752774262
-5.781156378131114,-5.259800140767513
-3.4014618879036584,-4.197871541381881
-4.137776488113023,-6.416227055792645
-6.151153736552869,-7.839078659485427
-5.809380821082754,-4.043296813614342
-4.483053484251629,-5.221513262952124
-5.022300283718053,-5.688885542575406
-4.7952411175982155,-4.2341217205193855
-6.6158867874104725,-4.700352312162652
-4.067565129045333,-5.4151002889633695
-4.299299387879416,-2.185345555527447
